type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day
CASH_OUT,99699.64,0.0,0.0,1913547.9,2013247.5,10
CASH_IN,194996.62,4632.81,199629.44,508914.4,313917.78,15
PAYMENT,9234.74,0.0,0.0,0.0,0.0,20
CASH_IN,36054.32,6921036.5,6957091.0,189551.56,153497.23,20
CASH_IN,252040.81,5933.0,257973.81,0.0,0.0,15
CASH_OUT,98794.82,30904.0,0.0,308177.5,406972.3,14
PAYMENT,6376.8,23979.0,17602.2,0.0,0.0,14
PAYMENT,1088.5,0.0,0.0,0.0,0.0,12
CASH_IN,354522.3,234.0,354756.3,0.0,0.0,17
CASH_OUT,62711.13,0.0,0.0,765079.75,827790.9,20
CASH_OUT,483962.62,23992.0,0.0,6307866.0,8697695.0,12
CASH_OUT,247707.56,0.0,0.0,1132093.4,1379800.9,12
CASH_OUT,87674.88,16223.0,0.0,30575.95,118250.83,9
PAYMENT,25267.72,0.0,0.0,0.0,0.0,12
CASH_IN,60191.93,15039.0,75230.93,0.0,0.0,13
CASH_OUT,239848.84,0.0,0.0,861791.4,1101640.2,20
PAYMENT,48470.64,200411.05,151940.4,0.0,0.0,10
PAYMENT,38804.56,109043.3,70238.75,0.0,0.0,17
CASH_OUT,200987.4,0.0,0.0,3156111.5,3357099.0,13
PAYMENT,27407.36,379554.88,352147.5,0.0,0.0,12
CASH_OUT,273178.53,0.0,0.0,335380.6,608559.1,20
CASH_OUT,128131.17,343993.0,215861.83,525853.75,423216.0,16
CASH_OUT,309419.97,519.0,0.0,0.0,309419.97,19
CASH_OUT,32500.72,0.0,0.0,251276.0,234245.0,19
CASH_IN,68933.03,1251266.4,1320199.5,6470773.5,6401840.5,15
TRANSFER,736131.94,0.0,0.0,1531952.5,2268084.5,11
PAYMENT,10471.89,162390.27,151918.39,0.0,0.0,16
PAYMENT,11892.31,55752.0,43859.69,0.0,0.0,11
CASH_OUT,322409.78,11160.0,0.0,207544.47,529954.25,17
CASH_OUT,65923.65,109297.0,43373.35,0.0,65923.65,20
CASH_OUT,184493.36,984.0,0.0,0.0,184493.36,12
PAYMENT,19526.36,127823.36,108297.0,0.0,0.0,11
TRANSFER,279184.47,17434.0,0.0,0.0,554435.7,11
PAYMENT,5393.02,648776.94,643383.9,0.0,0.0,11
CASH_OUT,98428.31,87987.0,0.0,0.0,98428.31,16
CASH_OUT,172447.39,68737.0,0.0,70384.58,242831.97,10
CASH_OUT,184847.88,0.0,0.0,1100313.5,1285161.4,13
PAYMENT,2719.75,254518.0,251798.25,0.0,0.0,15
CASH_OUT,173800.48,0.0,0.0,196753.52,370554.0,16
PAYMENT,14172.58,1229.0,0.0,0.0,0.0,15
TRANSFER,77652.45,0.0,0.0,966401.0,1044053.5,19
PAYMENT,3932.92,0.0,0.0,0.0,0.0,15
PAYMENT,9247.35,21080.0,11832.65,0.0,0.0,10
CASH_IN,54309.96,4612650.0,4666960.0,88564.49,34254.53,21
CASH_OUT,2261.56,0.0,0.0,215624.48,217886.05,16
PAYMENT,2651.09,23263.0,20611.91,0.0,0.0,19
CASH_OUT,324547.97,17917.0,0.0,50030.32,374578.28,20
PAYMENT,12228.73,10875.0,0.0,0.0,0.0,12
CASH_OUT,65077.5,0.0,0.0,325744.6,390822.1,20
CASH_OUT,79712.38,1210.0,0.0,460684.03,540396.44,17
CASH_OUT,130193.78,0.0,0.0,1459011.2,1589205.0,15
CASH_IN,41892.16,4116843.8,4158736.0,43020.09,1127.93,13
CASH_OUT,105474.78,0.0,0.0,377825.7,483300.47,11
CASH_OUT,300297.2,1812.9,0.0,2158122.0,2458419.2,14
CASH_OUT,206251.75,431.0,0.0,1470279.5,1676531.2,19
PAYMENT,16609.16,0.0,0.0,0.0,0.0,19
CASH_OUT,37727.04,0.0,0.0,1073249.5,1110976.5,13
CASH_OUT,25356.78,1017482.0,992125.25,678500.9,703857.6,19
PAYMENT,9455.55,0.0,0.0,0.0,0.0,17
CASH_OUT,521519.62,295.0,0.0,48173.63,569693.25,10
CASH_IN,301220.88,41438.0,342658.88,381816.94,80596.07,14
PAYMENT,781.42,0.0,0.0,0.0,0.0,17
CASH_OUT,364090.78,0.0,0.0,507323.28,871414.06,12
CASH_OUT,93637.06,10745.0,0.0,0.0,93637.06,14
CASH_IN,46720.53,2038530.2,2085250.8,295171.12,248450.61,9
CASH_OUT,186386.38,0.0,0.0,860053.75,1046440.1,11
PAYMENT,8838.38,125890.96,117052.58,0.0,0.0,15
PAYMENT,20110.74,0.0,0.0,0.0,0.0,0
PAYMENT,4592.83,0.0,0.0,0.0,0.0,11
CASH_IN,344593.84,7149768.5,7494362.5,749731.44,405137.62,19
PAYMENT,16856.43,1134.0,0.0,0.0,0.0,14
PAYMENT,17899.31,6537.0,0.0,0.0,0.0,10
PAYMENT,13284.77,99603.0,86318.23,0.0,0.0,15
PAYMENT,59712.21,25233.98,0.0,0.0,0.0,20
TRANSFER,1529796.9,0.0,0.0,1846646.0,3800813.2,11
CASH_OUT,256324.31,29815.0,0.0,0.0,535731.4,18
CASH_IN,17444.98,10024.0,27468.98,0.0,0.0,16
PAYMENT,16197.11,0.0,0.0,0.0,0.0,14
CASH_IN,261470.2,515271.0,776741.2,339.63,0.0,12
PAYMENT,5675.48,0.0,0.0,0.0,0.0,21
CASH_IN,64188.2,9172.0,73360.2,555621.9,491433.7,21
PAYMENT,472.15,18559.0,18086.85,0.0,0.0,22
PAYMENT,502.93,55731.0,55228.07,0.0,0.0,12
PAYMENT,10505.85,0.0,0.0,0.0,0.0,12
CASH_IN,207205.55,2524828.8,2732034.2,630283.2,478199.5,10
CASH_IN,34659.01,15637391.0,15672050.0,41931.6,7272.6,19
CASH_OUT,176281.9,0.0,0.0,337481.72,513763.62,10
CASH_OUT,119226.12,0.0,0.0,6883461.5,7002687.5,19
CASH_OUT,106403.93,55404.89,0.0,1494312.9,1600716.9,18
CASH_OUT,135909.52,0.0,0.0,429686.16,565595.7,11
CASH_OUT,253426.06,0.0,0.0,3653003.5,3906429.5,12
CASH_OUT,45340.33,0.0,0.0,171769.08,217109.4,20
PAYMENT,2927.55,52154.0,49226.45,0.0,0.0,21
CASH_IN,149489.81,2386886.8,2536376.5,2332407.2,2182917.5,20
CASH_OUT,24381.02,0.0,0.0,2188807.2,2213188.2,9
CASH_OUT,49492.39,49492.39,0.0,0.0,49492.39,17
CASH_IN,214225.62,1992399.6,2206625.2,303260.66,89035.03,9
CASH_OUT,223918.75,0.0,0.0,3343589.2,3567508.0,15
CASH_IN,353020.16,7927043.0,8280063.5,3349552.0,2996532.0,20
CASH_IN,221389.88,3745472.5,3966862.5,339868.7,118478.79,22
CASH_IN,100364.81,312208.0,412572.8,846286.4,752295.7,20
CASH_IN,64583.45,14043738.0,14108322.0,1078815.6,1014232.1,14
CASH_IN,51713.19,1856609.4,1908322.5,200132.73,148419.55,13
TRANSFER,1438853.1,10798.0,0.0,42509.46,1481362.5,10
PAYMENT,30329.84,0.0,0.0,0.0,0.0,14
PAYMENT,10616.34,210169.52,199553.19,0.0,0.0,15
PAYMENT,4977.42,17219.0,12241.58,0.0,0.0,10
PAYMENT,3469.46,0.0,0.0,0.0,0.0,18
CASH_IN,88946.62,4888871.5,4977818.5,460904.53,371957.9,17
PAYMENT,23777.9,7088.0,0.0,0.0,0.0,17
CASH_IN,323045.62,4261019.0,4584064.5,1562213.5,1239167.9,19
CASH_IN,194252.17,11462703.0,11656955.0,1777010.9,1582758.8,19
TRANSFER,668993.56,10015.66,0.0,1321289.9,1990283.4,12
CASH_IN,199214.77,19210.0,218424.77,235659.53,36444.76,11
CASH_IN,139954.81,6154771.5,6294726.5,2103439.5,1963484.6,2
CASH_OUT,251300.02,593.0,0.0,0.0,251300.02,17
PAYMENT,5922.28,11823.0,5900.72,0.0,0.0,15
PAYMENT,17727.07,0.0,0.0,0.0,0.0,19
CASH_OUT,68689.16,0.0,0.0,718750.94,787440.06,18
TRANSFER,1124337.6,0.0,0.0,1257476.1,2381813.8,12
PAYMENT,8696.2,56242.5,47546.29,0.0,0.0,21
TRANSFER,343201.06,0.0,0.0,644392.0,987593.06,13
PAYMENT,5513.83,2231.0,0.0,0.0,0.0,9
CASH_IN,163771.2,5657965.0,5821736.0,5311000.5,5147229.5,21
TRANSFER,942867.5,69414.0,0.0,0.0,942867.5,12
PAYMENT,5786.35,0.0,0.0,0.0,0.0,16
CASH_OUT,327860.28,52609.0,0.0,246491.08,574351.4,15
CASH_OUT,444205.75,30224.0,0.0,0.0,444205.75,17
CASH_IN,230470.47,5797.0,236267.47,32424.96,0.0,12
CASH_IN,39337.89,177235.89,216573.78,2234816.2,2396897.5,21
CASH_OUT,235026.3,0.0,0.0,4137243.0,4372269.5,18
CASH_IN,155477.44,4319229.0,4474706.5,2500686.8,2345209.2,18
PAYMENT,17809.26,138436.14,120626.88,0.0,0.0,13
PAYMENT,2444.37,16140.0,13695.63,0.0,0.0,18
PAYMENT,42418.13,0.0,0.0,0.0,0.0,17
PAYMENT,32633.11,0.0,0.0,0.0,0.0,13
CASH_IN,2560.38,20337.0,22897.38,79046.69,76486.31,14
CASH_OUT,480013.16,71579.0,0.0,0.0,480013.16,12
CASH_OUT,217689.69,19987.0,0.0,274168.56,491858.25,16
PAYMENT,9594.71,133631.0,124036.29,0.0,0.0,20
TRANSFER,1122674.9,0.0,0.0,4037447.5,5160122.5,0
CASH_OUT,147198.03,5534.0,0.0,110715.1,257913.12,21
DEBIT,3074.13,34236.7,31162.57,776767.06,779841.2,17
CASH_OUT,117872.62,0.0,0.0,2665714.5,2783587.0,11
PAYMENT,7730.97,0.0,0.0,0.0,0.0,20
PAYMENT,21004.95,0.0,0.0,0.0,0.0,20
PAYMENT,20441.17,81087.0,60645.83,0.0,0.0,14
TRANSFER,1219380.1,28528.0,0.0,5042324.5,6261704.5,19
CASH_OUT,147459.44,0.0,0.0,945812.7,1093272.1,0
CASH_OUT,122156.17,0.0,0.0,675664.8,797820.94,19
CASH_IN,221641.34,2010.0,223651.34,353898.12,132256.78,9
TRANSFER,985430.3,20625.0,0.0,243784.33,1229214.6,17
CASH_OUT,70756.87,20496.3,0.0,1183421.6,1254178.5,18
CASH_IN,24934.94,4056998.5,4081933.5,2807083.0,2782148.2,0
PAYMENT,10243.32,1393.0,0.0,0.0,0.0,22
TRANSFER,387738.4,0.0,0.0,694617.0,1082355.4,12
PAYMENT,9866.96,786005.0,776138.06,0.0,0.0,22
CASH_IN,132787.7,4971700.5,5104488.0,1677472.2,1544684.5,19
PAYMENT,27145.89,0.0,0.0,0.0,0.0,13
CASH_OUT,617314.44,0.0,0.0,7645989.0,8263303.5,12
PAYMENT,23511.16,0.0,0.0,0.0,0.0,13
CASH_OUT,217946.8,0.0,0.0,1558407.2,1776354.0,10
PAYMENT,1907.8,292.0,0.0,0.0,0.0,22
CASH_OUT,102569.48,2237.0,0.0,339478.9,442048.38,18
CASH_IN,136179.42,5004946.0,5141125.5,471146.34,334966.94,18
CASH_OUT,32257.99,20705.0,0.0,0.0,32257.99,17
TRANSFER,105286.47,0.0,0.0,1309648.5,1414935.0,17
PAYMENT,9092.67,20386.0,11293.33,0.0,0.0,16
PAYMENT,1840.49,107608.0,105767.51,0.0,0.0,15
CASH_OUT,85288.58,0.0,0.0,185596.69,270885.25,15
CASH_IN,485425.47,30571.0,515996.47,1248213.8,762788.3,13
CASH_OUT,340911.78,101.0,0.0,160177.6,692596.56,16
CASH_OUT,18444.59,63548.0,45103.41,164453.31,182897.9,14
TRANSFER,62361.06,10716.0,0.0,0.0,62361.06,14
CASH_OUT,131907.6,0.0,0.0,5883622.5,5801260.0,10
PAYMENT,27958.35,571843.06,543884.75,0.0,0.0,20
CASH_OUT,23776.95,0.0,0.0,407295.38,546198.0,15
CASH_IN,65817.49,719877.2,785694.7,193835.1,128017.6,16
PAYMENT,31596.63,0.0,0.0,0.0,0.0,17
PAYMENT,4013.24,7003.0,2989.76,0.0,0.0,18
CASH_IN,274765.06,26652.0,301417.06,4833.84,0.0,12
CASH_OUT,65638.13,48441.0,0.0,0.0,65638.13,13
CASH_OUT,205346.81,47002.48,0.0,1031325.44,1236672.2,16
CASH_OUT,83582.88,0.0,0.0,2365424.5,2449007.2,18
CASH_OUT,138060.5,0.0,0.0,212315.03,350375.53,20
CASH_IN,50465.77,32512.0,82977.77,4042771.8,3992305.8,17
PAYMENT,4038.19,0.0,0.0,0.0,0.0,22
CASH_OUT,198989.34,41890.0,0.0,13871441.0,14070431.0,18
PAYMENT,21937.0,14770.0,0.0,0.0,0.0,14
CASH_IN,207878.08,281.0,208159.08,6417817.0,6209939.0,14
PAYMENT,12536.06,62348.06,49811.99,0.0,0.0,13
CASH_IN,101173.12,24821946.0,24923120.0,129350.11,28176.99,11
CASH_IN,105567.96,433798.34,539366.3,976134.2,870566.25,15
PAYMENT,18212.64,0.0,0.0,0.0,0.0,15
CASH_IN,214691.66,8068.0,222759.66,3321362.5,3106670.8,19
CASH_IN,168306.27,7309106.5,7477413.0,1136683.0,968376.75,13
PAYMENT,9591.3,0.0,0.0,0.0,0.0,17
CASH_IN,160699.17,4737927.5,4898627.0,178777.05,18077.87,17
CASH_OUT,32073.76,100501.0,68427.24,158770.34,190844.11,16
CASH_OUT,255932.1,38900.0,0.0,0.0,255932.1,15
PAYMENT,29104.79,0.0,0.0,0.0,0.0,18
CASH_OUT,43141.31,0.0,0.0,769043.75,780285.75,15
CASH_OUT,222418.7,23708.02,0.0,1346213.4,1568632.1,16
TRANSFER,195899.73,65155.0,0.0,0.0,195899.73,9
CASH_OUT,85006.74,107001.0,21994.26,41170.6,126177.34,18
PAYMENT,6286.08,0.0,0.0,0.0,0.0,14
CASH_IN,139158.33,2162535.8,2301694.0,572122.9,432964.53,17
CASH_IN,53475.78,5512262.0,5565737.5,523729.1,470253.3,21
CASH_IN,39044.84,4145032.8,4184077.5,464389.38,425344.56,16
TRANSFER,80544.53,0.0,0.0,117644.9,198189.44,12
PAYMENT,3051.11,57564.39,54513.28,0.0,0.0,18
TRANSFER,642120.25,21452.0,0.0,293592.06,935712.3,8
CASH_IN,342848.5,1387.0,344235.5,906979.75,564131.25,16
CASH_OUT,201177.16,0.0,0.0,227850.7,429027.84,19
PAYMENT,2562.38,0.0,0.0,0.0,0.0,18
CASH_IN,1187.82,0.0,1187.82,0.0,0.0,19
CASH_IN,76437.38,120821.0,197258.38,0.0,0.0,15
CASH_OUT,396893.3,154821.0,0.0,101511.93,498405.25,17
CASH_OUT,25650.58,9966.0,0.0,192440.56,218091.16,14
CASH_OUT,83264.14,0.0,0.0,326373.97,409638.1,11
CASH_OUT,359767.7,0.0,0.0,1274701.4,1634469.0,19
TRANSFER,1655831.8,54.0,0.0,307357.2,1963188.9,13
CASH_OUT,143321.48,0.0,0.0,1150855.1,1294176.6,0
PAYMENT,5041.32,324.0,0.0,0.0,0.0,22
PAYMENT,4911.12,41170.0,36258.88,0.0,0.0,18
CASH_IN,300066.8,3032.0,303098.8,1641.44,0.0,11
CASH_IN,50970.2,460004.78,510974.97,174725.98,123755.8,14
CASH_IN,36451.67,793125.44,829577.1,483495.0,447043.3,15
CASH_IN,254669.86,192.0,254861.86,295253.28,40583.44,18
CASH_IN,130211.98,6371015.5,6501227.5,3099856.8,2969644.8,11
PAYMENT,10032.99,31196.0,21163.01,0.0,0.0,12
CASH_OUT,211585.12,48378.0,0.0,490294.44,701879.56,15
CASH_IN,130836.75,9243475.0,9374312.0,466477.1,335640.34,13
CASH_IN,289223.1,3177804.8,3467027.8,498181.84,222730.16,19
CASH_OUT,207840.02,5076.0,0.0,0.0,207840.02,16
CASH_OUT,132967.33,0.0,0.0,660348.25,793315.56,12
TRANSFER,1239812.8,0.0,0.0,4663131.5,5902944.0,12
PAYMENT,1424.3,0.0,0.0,0.0,0.0,22
CASH_OUT,123992.7,0.0,0.0,582176.56,706169.3,10
PAYMENT,21510.11,184572.14,163062.03,0.0,0.0,16
PAYMENT,2132.64,20575.0,18442.36,0.0,0.0,18
TRANSFER,24445.13,116773.51,92328.38,469550.03,493995.16,17
CASH_OUT,21470.29,0.0,0.0,2338973.8,2360444.0,15
TRANSFER,291435.06,0.0,0.0,467969.88,759404.94,14
PAYMENT,9199.92,50342.0,41142.08,0.0,0.0,17
PAYMENT,18055.34,106821.0,88765.66,0.0,0.0,17
CASH_OUT,328921.3,23655.78,0.0,1419779.2,1748700.6,9
CASH_OUT,9919.43,456375.78,446456.38,56615.92,66535.35,18
PAYMENT,39096.52,884.0,0.0,0.0,0.0,15
PAYMENT,8847.98,365897.28,357049.3,0.0,0.0,12
PAYMENT,13875.77,5101.47,0.0,0.0,0.0,16
CASH_IN,69531.64,7453028.5,7522560.0,129695.0,60163.36,13
CASH_IN,89198.21,12416279.0,12505477.0,1106034.0,1016835.8,10
PAYMENT,10221.1,0.0,0.0,0.0,0.0,20
PAYMENT,12896.12,0.0,0.0,0.0,0.0,11
PAYMENT,1096.03,0.0,0.0,0.0,0.0,18
PAYMENT,5521.64,0.0,0.0,0.0,0.0,20
CASH_OUT,60055.4,10137.0,0.0,34982.62,95038.01,18
CASH_IN,218763.88,4450699.0,4669462.5,308963.0,90199.12,13
CASH_OUT,192022.6,147241.0,0.0,27064956.0,27256978.0,12
PAYMENT,26428.92,9616.0,0.0,0.0,0.0,17
CASH_OUT,94637.01,0.0,0.0,1836646.5,1931283.5,19
PAYMENT,7148.88,0.0,0.0,0.0,0.0,17
PAYMENT,7938.69,0.0,0.0,0.0,0.0,13
CASH_OUT,204942.48,30080.0,0.0,1430690.0,2659164.0,10
CASH_OUT,138749.62,3024.0,0.0,0.0,138749.62,11
CASH_OUT,146903.12,0.0,0.0,841955.56,823235.44,14
PAYMENT,1352.46,579258.6,577906.1,0.0,0.0,18
TRANSFER,4755420.5,0.0,0.0,7099122.5,11854543.0,21
PAYMENT,40634.26,11296.0,0.0,0.0,0.0,21
CASH_OUT,104983.24,146201.0,41217.76,968.0,105951.24,14
CASH_OUT,367227.75,9945.0,0.0,0.0,367227.75,16
PAYMENT,1189.99,0.0,0.0,0.0,0.0,22
CASH_OUT,55132.09,73366.0,18233.91,0.0,55132.09,11
CASH_IN,74536.63,3393994.0,3468530.8,666946.25,592409.6,18
CASH_IN,306325.75,10551407.0,10857733.0,948932.4,642606.6,18
CASH_IN,82815.22,9215637.0,9298452.0,867374.75,784559.5,18
PAYMENT,18386.8,0.0,0.0,0.0,0.0,1
PAYMENT,13267.36,0.0,0.0,0.0,0.0,20
CASH_OUT,402176.2,0.0,0.0,3322957.8,3725134.0,20
CASH_OUT,132974.88,16477.0,0.0,722237.75,855212.6,17
CASH_IN,188518.81,269563.97,458082.78,11773767.0,11585248.0,16
TRANSFER,14819.52,1353881.4,1339061.9,707493.06,722312.6,13
PAYMENT,24660.87,408.0,0.0,0.0,0.0,12
CASH_IN,229955.7,30233.0,260188.7,278435.5,48479.8,10
TRANSFER,1020643.25,49358.37,0.0,1370162.5,2390805.8,18
PAYMENT,8061.61,0.0,0.0,0.0,0.0,16
CASH_IN,377829.1,11068402.0,11446231.0,808480.06,430650.97,12
PAYMENT,57278.71,57913.0,634.29,0.0,0.0,11
CASH_IN,27837.68,3883598.2,3911436.0,32608.33,4770.65,12
CASH_OUT,146048.61,0.0,0.0,542891.0,688939.6,21
CASH_OUT,367934.4,0.0,0.0,1242021.1,1609955.5,12
CASH_IN,94134.22,8451723.0,8545858.0,1076649.1,982514.94,17
CASH_OUT,370986.38,0.0,0.0,2009561.2,2380547.5,14
PAYMENT,250.69,0.0,0.0,0.0,0.0,18
CASH_OUT,278649.6,183.0,0.0,601544.75,880194.3,15
PAYMENT,13071.35,127062.22,113990.87,0.0,0.0,11
CASH_IN,195102.34,3130335.0,3325437.2,8564886.0,8369783.5,17
CASH_IN,22331.83,21152.0,43483.83,19148.02,0.0,8
CASH_OUT,335845.97,17802.29,0.0,509736.88,845582.9,23
CASH_OUT,26934.32,346666.0,319731.7,0.0,26934.32,21
CASH_OUT,280113.03,49907.0,0.0,0.0,280113.03,10
CASH_OUT,16957.97,0.0,0.0,9153856.0,9170814.0,11
TRANSFER,984053.94,172.0,0.0,62870.53,1046924.5,9
CASH_IN,269896.56,2526981.5,2796878.0,305262.12,35365.57,14
TRANSFER,1069508.4,1069508.4,0.0,0.0,0.0,21
PAYMENT,9589.93,0.0,0.0,0.0,0.0,13
CASH_OUT,137799.3,0.0,0.0,3649085.2,3786884.5,12
CASH_OUT,167630.0,0.0,0.0,465601.2,633231.2,21
CASH_IN,351412.97,3037192.0,3388605.0,467031.3,115618.33,10
PAYMENT,13214.77,105144.0,91929.23,0.0,0.0,12
PAYMENT,15865.2,0.0,0.0,0.0,0.0,22
PAYMENT,9204.99,0.0,0.0,0.0,0.0,14
PAYMENT,1655.71,0.0,0.0,0.0,0.0,13
CASH_IN,149943.55,30572.0,180515.55,859070.4,709126.8,19
PAYMENT,2431.46,31815.0,29383.54,0.0,0.0,14
CASH_OUT,201262.44,2693.0,0.0,0.0,201262.44,19
CASH_IN,148763.17,3694187.5,3842950.8,702843.25,554080.06,16
CASH_OUT,347798.78,0.0,0.0,1658530.2,2006329.1,20
CASH_OUT,256747.5,0.0,0.0,1043668.0,1300415.5,15
CASH_IN,189291.44,5346435.5,5535727.0,1268256.6,1078965.1,19
CASH_OUT,187325.52,7583.0,0.0,1030109.4,1217434.9,14
TRANSFER,276746.5,0.0,0.0,1613123.8,1889870.2,11
CASH_OUT,210816.6,0.0,0.0,509280.7,720097.25,16
CASH_OUT,192415.7,0.0,0.0,395475.75,587891.44,21
CASH_IN,90092.75,64023.0,154115.75,1064856.8,974763.94,18
PAYMENT,10223.57,363405.4,353181.84,0.0,0.0,15
CASH_IN,15160.63,3962866.8,3978027.5,108953.78,93793.16,17
CASH_OUT,95972.58,0.0,0.0,627334.8,723307.44,16
CASH_IN,197894.52,1794762.2,1992656.9,15292907.0,15095013.0,10
CASH_IN,182863.62,7719179.0,7902042.5,741374.25,558510.7,19
CASH_OUT,175181.25,349860.0,174678.75,266503.3,441684.56,20
PAYMENT,10803.57,15174.0,4370.43,0.0,0.0,13
CASH_IN,371230.0,8531365.0,8902595.0,1489304.8,2108600.2,15
CASH_OUT,193818.66,20870.0,0.0,6590946.0,11565740.0,10
PAYMENT,4719.89,20544.0,15824.11,0.0,0.0,11
CASH_OUT,126485.13,0.0,0.0,487502.7,613987.8,13
CASH_OUT,192551.42,0.0,0.0,1121258.1,1313809.6,13
CASH_OUT,32474.16,603453.0,570978.9,48506.6,80980.76,15
PAYMENT,16007.51,49507.01,33499.5,0.0,0.0,23
CASH_OUT,185086.78,21001.0,0.0,434065.97,619152.75,10
CASH_IN,22118.96,281.0,22399.96,126347.33,104228.37,20
PAYMENT,9700.25,759.0,0.0,0.0,0.0,23
PAYMENT,3610.38,0.0,0.0,0.0,0.0,15
PAYMENT,23942.13,245797.16,221855.02,0.0,0.0,14
CASH_OUT,140228.03,0.0,0.0,1728757.5,1868985.5,12
CASH_IN,334106.7,7840676.5,8174783.5,360844.62,26737.93,20
PAYMENT,3857.87,60635.0,56777.13,0.0,0.0,0
CASH_OUT,13332.37,0.0,0.0,59462.0,0.0,19
PAYMENT,27246.0,0.0,0.0,0.0,0.0,17
TRANSFER,17141.68,19469.0,2327.32,367056.66,384198.34,16
PAYMENT,5332.01,232.0,0.0,0.0,0.0,22
PAYMENT,22089.87,0.0,0.0,0.0,0.0,16
CASH_IN,84827.38,140493.0,225320.38,917126.8,832299.44,10
PAYMENT,8140.65,0.0,0.0,0.0,0.0,17
TRANSFER,362039.78,0.0,0.0,3065003.2,4768771.0,9
CASH_OUT,450717.84,0.0,0.0,1325557.5,1776275.4,19
CASH_OUT,202229.6,68.0,0.0,639927.2,842156.75,20
CASH_OUT,41197.2,10258.0,0.0,0.0,41197.2,17
CASH_OUT,51815.77,10609.0,0.0,0.0,51815.77,15
CASH_IN,160490.19,59807.0,220297.19,154277.8,0.0,19
CASH_OUT,136764.36,0.0,0.0,470079.38,606843.75,16
CASH_IN,24500.18,3045308.5,3069808.8,273299.5,248799.31,13
PAYMENT,3018.1,2041.0,0.0,0.0,0.0,9
PAYMENT,6107.79,34898.0,28790.21,0.0,0.0,0
CASH_OUT,86515.94,112472.0,25956.06,0.0,86515.94,18
PAYMENT,20256.06,0.0,0.0,0.0,0.0,19
PAYMENT,3441.6,20935.0,17493.4,0.0,0.0,21
CASH_IN,66621.31,826297.0,892918.3,0.0,0.0,12
TRANSFER,216486.02,0.0,0.0,6289819.0,6506305.0,13
CASH_OUT,271143.4,0.0,0.0,3953505.0,4224648.5,11
TRANSFER,432368.84,0.0,0.0,9953616.0,10385984.0,11
PAYMENT,32406.36,86912.0,54505.64,0.0,0.0,9
CASH_OUT,74068.78,0.0,0.0,3186565.8,3260634.5,18
PAYMENT,7991.83,0.0,0.0,0.0,0.0,19
PAYMENT,2068.37,0.0,0.0,0.0,0.0,23
CASH_OUT,52257.31,0.0,0.0,634174.9,686432.1,13
CASH_OUT,20430.38,0.0,0.0,179510.98,199941.36,10
CASH_OUT,219205.2,21233.0,0.0,0.0,219205.2,18
PAYMENT,227.92,19876.0,19648.08,0.0,0.0,18
CASH_IN,151030.03,2574064.0,2725094.0,291488.28,140458.25,12
CASH_OUT,777828.2,202.0,0.0,138703.4,916531.6,10
PAYMENT,6969.15,32360.0,25390.85,0.0,0.0,11
CASH_IN,545558.94,39432.0,584990.94,0.0,291608.5,10
CASH_OUT,204480.44,147317.0,0.0,0.0,204480.44,15
CASH_OUT,146137.17,139.0,0.0,0.0,146137.17,16
TRANSFER,204721.27,204721.27,0.0,0.0,0.0,20
CASH_IN,110288.73,4578100.5,4688389.0,195788.48,85499.76,14
DEBIT,2180.49,55263.0,53082.51,1285063.8,1287244.2,14
CASH_OUT,93089.82,53317.0,0.0,0.0,93089.82,19
CASH_OUT,108552.55,0.0,0.0,1583434.5,1691987.0,13
CASH_IN,64958.01,21099.0,86057.01,147930.73,82972.72,15
CASH_IN,314340.94,1031.0,315371.94,91606.85,0.0,11
CASH_IN,219410.4,6089.0,225499.4,2355279.5,2135869.2,15
CASH_OUT,121124.47,0.0,0.0,947062.06,1068186.5,17
TRANSFER,611233.75,0.0,0.0,5851122.5,6462356.5,10
CASH_OUT,421606.97,0.0,0.0,2622338.2,3043945.0,22
PAYMENT,2815.03,0.0,0.0,0.0,0.0,14
TRANSFER,120103.23,0.0,0.0,249623.84,369727.06,11
CASH_IN,138414.4,478.0,138892.4,0.0,0.0,12
CASH_IN,174890.02,3427673.0,3602563.0,212952.8,38062.77,11
TRANSFER,189092.62,50769.0,0.0,378850.1,710525.2,19
DEBIT,9113.89,75560.63,66446.73,160218.39,169332.28,19
PAYMENT,14495.44,0.0,0.0,0.0,0.0,18
CASH_IN,85225.57,3895660.5,3980886.0,303643.22,218417.66,10
CASH_IN,313365.78,63120.0,376485.78,719148.75,405782.97,16
TRANSFER,20653.52,0.0,0.0,233530.86,254184.38,17
CASH_IN,148311.92,665213.4,813525.25,58349.64,0.0,18
TRANSFER,884828.5,48989.0,0.0,703121.44,1587950.0,22
CASH_OUT,89589.56,0.0,0.0,1320718.2,1410307.9,22
CASH_OUT,290048.34,0.0,0.0,1596349.4,1886397.8,17
CASH_IN,141004.55,1696950.1,1837954.8,159920.34,18915.8,19
CASH_IN,98263.12,12605000.0,12703263.0,2026432.0,1928168.9,15
PAYMENT,1079.34,9989.0,8909.66,0.0,0.0,18
PAYMENT,53926.85,20139.0,0.0,0.0,0.0,13
CASH_IN,288889.7,638085.94,926975.56,1297232.1,1008342.5,9
TRANSFER,9141925.0,0.0,0.0,10960273.0,20102198.0,12
CASH_OUT,438785.4,0.0,0.0,3267620.0,3706405.5,14
