type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,hour_of_day,isFraud
PAYMENT,5123.63,0.0,0.0,0.0,0.0,16,0
PAYMENT,19768.89,238835.81,219066.94,0.0,0.0,9,0
CASH_OUT,87137.28,69882.0,0.0,0.0,87137.28,16,0
TRANSFER,379876.72,23793.0,0.0,66990.42,446867.12,16,0
PAYMENT,56799.77,0.0,0.0,0.0,0.0,13,0
CASH_OUT,114387.76,0.0,0.0,742647.56,857035.3,17,0
CASH_IN,78744.72,7281615.5,7360360.5,130706.5,51961.78,15,0
CASH_IN,358584.3,7219233.0,7577817.5,390606.53,80640.21,19,0
PAYMENT,4589.32,0.0,0.0,0.0,0.0,18,0
PAYMENT,15248.88,0.0,0.0,0.0,0.0,13,0
CASH_IN,2073.56,32043.0,34116.56,1571560.6,1569487.0,15,0
CASH_OUT,151952.0,0.0,0.0,388357.88,540309.9,20,0
CASH_OUT,108696.98,0.0,0.0,9197995.0,9306692.0,18,0
PAYMENT,26494.25,0.0,0.0,0.0,0.0,10,0
CASH_OUT,80461.21,99496.0,19034.79,0.0,80461.21,20,0
PAYMENT,38160.48,697209.0,659048.5,0.0,0.0,12,0
CASH_OUT,30579.38,102.0,0.0,156936.84,187516.23,11,0
CASH_OUT,71157.94,0.0,0.0,2937042.5,3008200.2,10,0
CASH_IN,125908.9,15210504.0,15336413.0,297341.44,171432.55,10,0
PAYMENT,4334.96,0.0,0.0,0.0,0.0,13,0
PAYMENT,53418.89,24453.37,0.0,0.0,0.0,9,0
CASH_OUT,24250.48,0.0,0.0,53077.0,58433.37,19,0
DEBIT,394.48,969.0,574.52,1108721.8,1109116.2,0,0
CASH_OUT,48629.57,417527.0,368897.44,1077783.1,1126412.8,20,0
CASH_OUT,223432.08,0.0,0.0,541320.1,764752.2,19,0
CASH_OUT,54534.3,0.0,0.0,3376525.5,3431059.8,14,0
CASH_OUT,105364.92,0.0,0.0,949547.8,1054912.8,15,0
PAYMENT,3486.12,31668.0,28181.88,0.0,0.0,18,0
CASH_IN,318968.78,10471796.0,10790765.0,467372.3,148403.55,10,0
CASH_IN,156084.8,102161.0,258245.8,0.0,0.0,11,0
TRANSFER,397674.6,0.0,0.0,649642.94,1047317.5,14,0
CASH_IN,221965.16,1104364.1,1326329.2,609900.2,387935.06,15,0
CASH_OUT,125520.36,0.0,0.0,1103452.8,1228973.1,18,0
CASH_OUT,8312.0,0.0,0.0,230465.67,238777.69,10,0
CASH_OUT,258352.17,0.0,0.0,1976928.1,2235280.2,18,0
CASH_OUT,65918.09,0.0,0.0,2040772.9,2106691.0,21,0
CASH_OUT,14016.63,50108.0,36091.37,107811.28,121827.91,17,0
CASH_IN,231226.44,10882.0,242108.44,0.0,0.0,16,0
CASH_OUT,29013.63,142047.62,113033.99,136632.33,165645.95,18,0
CASH_OUT,82877.98,28000.0,0.0,0.0,82877.98,12,0
CASH_OUT,80308.77,0.0,0.0,298508.0,0.0,14,0
CASH_OUT,73933.91,0.0,0.0,4567225.5,4641159.5,20,0
CASH_OUT,360425.2,37532.0,0.0,0.0,360425.2,14,0
PAYMENT,13198.95,19995.0,6796.05,0.0,0.0,15,0
CASH_OUT,265473.38,23955.0,0.0,152138.61,417611.97,12,0
TRANSFER,919558.0,0.0,0.0,2325950.8,3245508.8,20,0
CASH_OUT,35225.26,0.0,0.0,8218610.0,8253835.5,19,0
CASH_OUT,71453.38,609.0,0.0,1991677.5,2063130.9,10,0
CASH_IN,123509.28,6089148.0,6212657.5,763979.56,640470.25,19,0
PAYMENT,1557.18,26905.0,25347.82,0.0,0.0,20,0
CASH_IN,24158.88,14213539.0,14237697.0,71310.01,47151.14,16,0
TRANSFER,208744.53,314445.3,105700.78,300116.06,508860.62,10,0
CASH_IN,605167.5,21878.0,627045.5,0.0,0.0,15,0
CASH_IN,88131.46,598584.7,686716.2,1273192.1,1185060.8,12,0
CASH_OUT,276764.56,0.0,0.0,2062588.1,2339352.8,11,0
TRANSFER,465676.56,133.0,0.0,0.0,465676.56,18,0
PAYMENT,429.94,35122.52,34692.58,0.0,0.0,21,0
PAYMENT,11897.61,20681.0,8783.39,0.0,0.0,17,0
TRANSFER,1014581.5,166859.0,0.0,106473.34,1121054.9,13,0
CASH_OUT,7190.76,0.0,0.0,1952324.1,2471634.8,14,0
TRANSFER,820399.3,0.0,0.0,7829762.5,10833791.0,6,0
CASH_OUT,70317.49,0.0,0.0,134511.5,0.0,12,0
CASH_OUT,241772.22,0.0,0.0,5228676.0,5470448.5,11,0
PAYMENT,10465.27,31002.0,20536.73,0.0,0.0,19,0
CASH_IN,434852.7,2405166.0,2840018.8,2742783.8,2307931.0,19,0
PAYMENT,12521.72,1082.0,0.0,0.0,0.0,15,0
CASH_IN,22516.12,4390274.0,4412790.0,703553.75,681037.6,13,0
PAYMENT,8479.67,20696.0,12216.33,0.0,0.0,18,0
CASH_OUT,59479.05,0.0,0.0,1004379.4,1063858.5,17,0
CASH_OUT,79472.61,375.0,0.0,1804357.2,1883829.9,10,0
PAYMENT,4864.95,0.0,0.0,0.0,0.0,16,0
CASH_OUT,156711.72,55630.0,0.0,6481104.5,6637816.0,14,0
PAYMENT,31633.87,250098.38,218464.52,0.0,0.0,12,0
CASH_OUT,93307.62,5035.0,0.0,165594.73,258902.36,14,0
CASH_OUT,107542.34,0.0,0.0,1110057.2,1583065.4,11,0
TRANSFER,230931.73,20985.0,0.0,2044.0,232975.73,17,0
CASH_OUT,109000.45,34794.0,0.0,1470146.8,1579147.1,14,0
CASH_OUT,30474.34,0.0,0.0,8103770.5,8134245.0,11,0
CASH_OUT,66125.52,511.0,0.0,0.0,66125.52,14,0
TRANSFER,386588.16,6450.36,0.0,398489.88,785078.0,19,0
CASH_IN,81973.1,732392.5,814365.56,844615.94,762642.8,14,0
CASH_IN,251831.45,38158.0,289989.44,6013426.0,5761594.5,16,0
CASH_IN,91061.51,955662.06,1046723.56,4255913.0,4164851.2,15,0
TRANSFER,522207.16,68289.0,0.0,592336.94,1114544.1,18,0
CASH_OUT,142869.9,25969.0,0.0,1063959.9,1206829.8,12,0
PAYMENT,19245.71,313386.0,294140.28,0.0,0.0,19,0
TRANSFER,342175.53,20828.0,0.0,98009.63,440185.16,14,0
PAYMENT,31249.4,0.0,0.0,0.0,0.0,22,0
CASH_IN,84991.83,243398.0,328389.84,1973139.6,1888147.8,14,0
PAYMENT,9204.7,0.0,0.0,0.0,0.0,20,0
PAYMENT,11371.52,119446.22,108074.7,0.0,0.0,19,0
PAYMENT,858.65,219873.34,219014.7,0.0,0.0,18,0
PAYMENT,13069.79,15119.0,2049.21,0.0,0.0,0,0
CASH_IN,37078.35,62908.0,99986.35,15641.85,0.0,16,0
CASH_OUT,101773.62,299750.0,197976.38,79520.69,347096.22,12,0
CASH_OUT,85428.65,0.0,0.0,2698626.0,2784054.8,13,0
CASH_IN,493741.3,41166.0,534907.3,0.0,0.0,13,0
PAYMENT,16432.24,0.0,0.0,0.0,0.0,23,0
PAYMENT,10529.24,276975.8,266446.56,0.0,0.0,16,0
CASH_OUT,88581.78,0.0,0.0,336924.56,543485.7,20,0
TRANSFER,335988.97,0.0,0.0,615511.0,951499.94,16,0
PAYMENT,9521.65,142.0,0.0,0.0,0.0,11,0
CASH_OUT,230505.67,0.0,0.0,250956.11,481461.78,18,0
PAYMENT,768.75,37818.0,37049.25,0.0,0.0,20,0
CASH_OUT,504370.62,0.0,0.0,5836560.0,6042796.0,15,0
CASH_IN,217323.72,49880.0,267203.72,2694401.8,2823111.0,10,0
CASH_IN,108825.77,911.0,109736.77,2909067.8,2800242.0,19,0
PAYMENT,6684.16,0.0,0.0,0.0,0.0,19,0
PAYMENT,10050.89,0.0,0.0,0.0,0.0,20,0
CASH_OUT,47361.57,0.0,0.0,1210832.0,1258193.5,18,0
CASH_OUT,223092.77,40369.0,0.0,0.0,223092.77,15,0
PAYMENT,5186.74,0.0,0.0,0.0,0.0,12,0
PAYMENT,21327.97,0.0,0.0,0.0,0.0,22,0
CASH_OUT,73217.07,583436.0,510218.94,0.0,73217.07,18,0
TRANSFER,1986594.1,307564.0,0.0,539028.0,2525622.2,12,0
PAYMENT,23402.19,735061.44,711659.25,0.0,0.0,16,0
CASH_OUT,553382.4,0.0,0.0,2455605.2,3008987.5,16,0
PAYMENT,7842.74,0.0,0.0,0.0,0.0,15,0
CASH_OUT,243016.31,7105.0,0.0,42260.15,285276.47,18,0
CASH_IN,5464.44,1144342.0,1149806.5,674710.56,669246.1,19,0
PAYMENT,30415.66,0.0,0.0,0.0,0.0,21,0
TRANSFER,148930.4,8038.0,0.0,938798.7,1087729.1,23,0
CASH_OUT,812.64,100389.0,99576.36,1167585.4,1168398.0,13,0
PAYMENT,21285.43,126341.86,105056.43,0.0,0.0,14,0
PAYMENT,2842.06,0.0,0.0,0.0,0.0,16,0
CASH_OUT,293990.34,120887.49,0.0,442041.66,736032.0,21,0
CASH_IN,3634.45,4873162.5,4876797.0,161025.84,157391.39,19,0
CASH_OUT,39299.07,30774.0,0.0,0.0,39299.07,14,0
CASH_OUT,311266.34,107326.0,0.0,146637.95,457904.28,11,0
PAYMENT,937.79,37431.0,36493.21,0.0,0.0,13,0
CASH_OUT,66232.34,109498.0,43265.66,0.0,66232.34,12,0
TRANSFER,472305.34,0.0,0.0,4723318.5,5177635.5,20,0
TRANSFER,865730.25,0.0,0.0,1525339.6,2391070.0,10,0
PAYMENT,3487.87,22343.0,18855.13,0.0,0.0,17,0
CASH_IN,175222.6,734122.44,909345.0,530863.56,355640.94,21,0
PAYMENT,5403.2,214900.05,209496.84,0.0,0.0,19,0
CASH_OUT,98084.68,21962.0,0.0,1134256.8,1232341.5,18,0
TRANSFER,95165.16,104807.0,9641.84,590600.2,685765.3,0,0
CASH_OUT,227525.81,0.0,0.0,5992363.5,6219889.5,14,0
CASH_IN,127847.31,3895.0,131742.31,2623777.2,2495930.0,9,0
PAYMENT,13883.25,10136.0,0.0,0.0,0.0,22,0
CASH_IN,129428.61,18965308.0,19094736.0,169985.6,40556.99,20,0
PAYMENT,32112.69,32305.0,192.31,0.0,0.0,17,0
PAYMENT,12063.4,0.0,0.0,0.0,0.0,20,0
CASH_OUT,58457.93,3908.0,0.0,0.0,58457.93,19,0
PAYMENT,848.98,1512.0,663.02,0.0,0.0,0,0
PAYMENT,6176.97,22281.0,16104.03,0.0,0.0,19,0
CASH_IN,31784.73,160036.0,191820.73,9647.0,0.0,9,0
CASH_OUT,23248.53,15944.0,0.0,2568400.0,2591648.5,20,0
PAYMENT,5992.19,102884.0,96891.81,0.0,0.0,19,0
PAYMENT,2983.67,165.0,0.0,0.0,0.0,11,0
CASH_OUT,22629.39,1631.0,0.0,0.0,22629.39,14,0
PAYMENT,25558.59,39842.0,14283.41,0.0,0.0,10,0
CASH_OUT,356533.7,0.0,0.0,5043676.5,5400210.5,19,0
PAYMENT,4657.37,82096.02,77438.65,0.0,0.0,15,0
TRANSFER,1912964.0,51466.0,0.0,0.0,1912964.0,9,0
PAYMENT,5650.46,19147.84,13497.38,0.0,0.0,18,0
PAYMENT,6474.88,58671.0,52196.12,0.0,0.0,21,0
CASH_OUT,350012.5,0.0,0.0,572822.25,922834.75,21,0
PAYMENT,3468.67,198942.25,195473.6,0.0,0.0,19,0
PAYMENT,13190.56,18.0,0.0,0.0,0.0,14,0
PAYMENT,9840.29,21496.0,11655.71,0.0,0.0,9,0
CASH_IN,370509.12,34646.0,405155.12,1435987.4,1065478.2,15,0
CASH_IN,90115.55,7268675.0,7358790.5,268816.75,178701.2,15,0
CASH_OUT,192129.3,0.0,0.0,397523.12,589652.44,10,0
CASH_IN,433402.28,20666.0,454068.28,569525.44,136123.17,12,0
PAYMENT,11037.43,18105.0,7067.57,0.0,0.0,17,0
CASH_OUT,64709.86,0.0,0.0,181155.03,401684.44,19,0
CASH_OUT,197776.55,0.0,0.0,270950.97,468727.5,8,0
CASH_IN,76986.82,1555627.0,1632613.8,2379468.8,2302482.0,20,0
TRANSFER,73766.45,33864.0,0.0,0.0,73766.45,16,0
CASH_OUT,138422.5,109819.0,0.0,193134.48,331556.97,16,0
CASH_OUT,185126.38,124922.0,0.0,0.0,185126.38,18,0
CASH_OUT,464613.8,13338.68,0.0,2615278.0,3079891.8,9,0
CASH_OUT,149295.81,60206.0,0.0,571231.44,720527.25,17,0
CASH_IN,89199.0,20004.0,109203.0,236955.12,147756.12,19,0
CASH_IN,81902.44,19900.0,101802.44,500545.6,418643.16,15,0
CASH_IN,247917.77,16365670.0,16613588.0,841397.3,593479.56,9,0
PAYMENT,5725.88,437.0,0.0,0.0,0.0,9,0
PAYMENT,2528.12,30311.0,27782.88,0.0,0.0,15,0
PAYMENT,23737.21,0.0,0.0,0.0,0.0,18,0
PAYMENT,5412.17,0.0,0.0,0.0,0.0,11,0
CASH_OUT,293347.9,51761.0,0.0,78452.26,371800.2,20,0
PAYMENT,3331.02,14546.0,11214.98,0.0,0.0,19,0
CASH_IN,266956.94,505006.62,771963.56,1168456.5,901499.6,13,0
CASH_OUT,21601.38,0.0,0.0,673967.75,695569.1,20,0
PAYMENT,37509.63,76695.3,39185.67,0.0,0.0,21,0
CASH_OUT,196357.1,10416.0,0.0,2871482.2,3067839.2,20,0
PAYMENT,8772.67,84321.23,75548.56,0.0,0.0,15,0
CASH_IN,216980.12,518278.53,735258.6,742481.8,525501.7,19,0
PAYMENT,7613.29,0.0,0.0,0.0,0.0,23,0
CASH_IN,386501.1,1008.0,387509.1,675300.0,288798.94,10,0
CASH_OUT,135770.58,80334.0,0.0,5871.9,141642.48,19,0
PAYMENT,2093.87,0.0,0.0,0.0,0.0,18,0
CASH_IN,151246.6,2061376.9,2212623.5,290656.66,139410.08,20,0
CASH_OUT,2990.51,0.0,0.0,191247.45,194237.98,23,0
PAYMENT,11005.79,112824.13,101818.34,0.0,0.0,13,0
TRANSFER,415868.0,0.0,0.0,748999.56,1164867.6,20,0
PAYMENT,14029.08,35348.0,21318.92,0.0,0.0,20,0
TRANSFER,1722861.6,0.0,0.0,2124171.5,3847033.0,22,0
CASH_IN,63508.53,10726.0,74234.53,77911.94,14403.41,0,0
CASH_IN,185068.92,7597321.5,7782390.5,454581.88,833657.8,8,0
CASH_IN,344608.06,4099623.5,4444231.5,463616.97,119008.92,20,0
TRANSFER,618700.5,0.0,0.0,1361268.5,1979969.0,18,0
PAYMENT,10910.69,35050.56,24139.86,0.0,0.0,10,0
CASH_OUT,65618.86,771.0,0.0,0.0,65618.86,19,0
PAYMENT,18949.57,21125.0,2175.43,0.0,0.0,12,0
DEBIT,14128.12,18811.88,4683.76,46090.22,60218.34,15,0
CASH_IN,99177.12,12430540.0,12529717.0,166501.95,67324.82,11,0
PAYMENT,1030.33,29731.0,28700.67,0.0,0.0,15,0
CASH_OUT,135789.1,0.0,0.0,3178468.8,3393113.0,16,0
PAYMENT,6162.57,30464.0,24301.43,0.0,0.0,20,0
CASH_OUT,97255.52,0.0,0.0,109414.55,206670.06,21,0
PAYMENT,41199.56,10320.0,0.0,0.0,0.0,0,0
CASH_OUT,79959.33,17585.0,0.0,1501431.9,1581391.2,19,0
CASH_OUT,5607.56,0.0,0.0,434150.12,439757.7,16,0
CASH_IN,210044.7,0.0,210044.7,5944334.0,5734289.0,13,0
CASH_OUT,73062.88,49570.0,0.0,382980.38,456043.25,15,0
CASH_IN,461519.0,199854.0,661373.0,2095251.4,1633732.4,13,0
CASH_IN,170250.17,1521323.0,1691573.1,322156.1,151905.94,20,0
TRANSFER,1443406.0,0.0,0.0,2969236.8,4861869.5,19,0
CASH_OUT,88901.63,0.0,0.0,3089876.5,3178778.2,11,0
CASH_IN,142364.73,171373.94,313738.7,154194.19,11829.45,19,0
CASH_OUT,362559.0,0.0,0.0,572782.7,935341.7,14,0
CASH_IN,136576.06,13840506.0,13977082.0,155235.8,18659.73,12,0
PAYMENT,5599.68,192953.73,187354.06,0.0,0.0,20,0
PAYMENT,7516.52,30967.28,23450.75,0.0,0.0,0,0
PAYMENT,7985.48,0.0,0.0,0.0,0.0,21,0
CASH_OUT,9093.87,0.0,0.0,181628.2,190722.08,9,0
TRANSFER,447035.62,0.0,0.0,1257220.8,1704256.4,22,0
PAYMENT,7493.61,51404.0,43910.39,0.0,0.0,19,0
TRANSFER,759784.56,0.0,0.0,1544465.2,2304249.8,22,0
PAYMENT,8544.41,82589.0,74044.59,0.0,0.0,16,0
CASH_IN,142937.69,4059876.2,4202814.0,181132.69,38195.02,13,0
CASH_OUT,68203.43,0.0,0.0,501832.44,570035.9,13,0
CASH_OUT,50292.21,6540.0,0.0,0.0,50292.21,19,0
CASH_IN,225807.7,231469.0,457276.72,28327.19,0.0,19,0
PAYMENT,70564.33,0.0,0.0,0.0,0.0,16,0
CASH_IN,32169.59,2875131.0,2907300.5,682189.7,650020.1,19,0
CASH_OUT,92706.4,0.0,0.0,1575893.0,1668599.4,18,0
CASH_OUT,165839.9,194628.0,28788.1,214613.95,380453.84,20,0
PAYMENT,4707.15,162812.0,158104.84,0.0,0.0,13,0
PAYMENT,1126.57,0.0,0.0,0.0,0.0,19,0
PAYMENT,2817.97,80153.0,77335.03,0.0,0.0,17,0
PAYMENT,12434.48,102208.86,89774.38,0.0,0.0,12,0
CASH_IN,134707.31,2656223.2,2790930.5,237270.5,102563.19,19,0
CASH_OUT,70269.58,6063.0,0.0,330491.7,400761.28,14,0
PAYMENT,7427.2,0.0,0.0,0.0,0.0,19,0
TRANSFER,382768.66,0.0,0.0,1575178.5,1957947.1,19,0
CASH_OUT,81547.61,21141.0,0.0,859498.3,941045.94,12,0
CASH_OUT,254020.16,341232.94,87212.78,2120163.8,2374184.0,13,0
CASH_OUT,366558.88,0.0,0.0,799065.1,1165624.0,13,0
PAYMENT,6068.09,239018.0,232949.9,0.0,0.0,18,0
PAYMENT,41720.01,0.0,0.0,0.0,0.0,22,0
CASH_OUT,144719.16,0.0,0.0,1274486.0,1419205.2,15,0
CASH_IN,19121.08,49699.0,68820.08,0.0,0.0,19,0
CASH_OUT,99968.12,0.0,0.0,465631.94,565600.06,14,0
CASH_OUT,115130.6,0.0,0.0,3675712.2,3790843.0,19,0
PAYMENT,39941.5,0.0,0.0,0.0,0.0,17,0
PAYMENT,8774.81,0.0,0.0,0.0,0.0,11,0
CASH_OUT,119681.23,0.0,0.0,515486.7,635167.94,19,0
CASH_IN,210626.53,101284.0,311910.53,1810.0,0.0,19,0
CASH_OUT,64907.76,0.0,0.0,2727206.5,3074532.2,18,0
PAYMENT,45515.64,2415.0,0.0,0.0,0.0,19,0
CASH_IN,365476.72,12497.0,377973.72,1670466.0,1304989.2,14,0
CASH_IN,2211.73,1512656.9,1514868.6,693792.06,691580.3,14,0
CASH_IN,276087.47,5888100.0,6164187.5,315906.53,39819.06,20,0
CASH_OUT,146236.23,0.0,0.0,11315704.0,11461941.0,19,0
CASH_OUT,121728.17,0.0,0.0,3595156.0,3716884.2,13,0
CASH_IN,28324.41,62463.0,90787.41,66104.1,37779.7,18,0
CASH_IN,438720.66,10064.0,448784.66,0.0,0.0,13,0
TRANSFER,1615.16,0.0,0.0,1363925.8,1365540.9,11,0
CASH_IN,75306.16,327340.0,402646.16,0.0,0.0,20,0
TRANSFER,957896.56,26311.0,0.0,398926.47,1356823.0,16,0
PAYMENT,19927.55,131218.02,111290.47,0.0,0.0,17,0
CASH_IN,95100.56,6857389.0,6952489.5,774220.44,679119.9,13,0
CASH_IN,47169.17,75527.0,122696.17,54426.48,7257.31,17,0
PAYMENT,4241.26,556428.0,552186.75,0.0,0.0,21,0
CASH_OUT,141112.16,0.0,0.0,779186.25,920298.4,23,0
PAYMENT,6895.59,105276.0,98380.41,0.0,0.0,20,0
CASH_IN,560997.8,23423796.0,23984794.0,3174307.5,2613309.5,21,0
CASH_OUT,183913.98,0.0,0.0,483922.7,667836.7,15,0
CASH_OUT,194311.52,0.0,0.0,2988084.8,3182396.2,20,0
CASH_OUT,118069.76,292850.0,174780.23,6766875.5,6884945.5,10,0
TRANSFER,878779.7,5550.0,0.0,973100.44,1851880.1,11,0
CASH_OUT,239806.5,36462.0,0.0,0.0,239806.5,19,0
DEBIT,3965.57,394.0,0.0,25811.03,29776.6,9,0
PAYMENT,14107.98,0.0,0.0,0.0,0.0,13,0
CASH_IN,21370.5,5326151.0,5347521.5,1708196.2,1628181.4,4,0
CASH_OUT,127116.37,0.0,0.0,212410.16,339526.53,17,0
CASH_OUT,224130.7,0.0,0.0,1615995.4,1840126.1,13,0
PAYMENT,2639.91,0.0,0.0,0.0,0.0,23,0
CASH_IN,158383.6,1283061.5,1441445.1,1143365.0,984981.4,13,0
PAYMENT,12810.52,0.0,0.0,0.0,0.0,19,0
CASH_IN,61383.43,354343.0,415726.44,92875.55,31492.12,17,0
PAYMENT,24090.85,118589.0,94498.15,0.0,0.0,12,0
CASH_IN,155636.23,3262252.8,3417889.0,217014.56,61378.33,15,0
CASH_IN,172101.34,377.0,172478.34,645844.94,473743.56,13,0
CASH_IN,182369.45,2451583.8,2633953.0,186190.39,3820.93,12,0
CASH_IN,44694.06,5169.0,49863.06,6132613.5,6087919.5,15,0
CASH_OUT,29707.42,10351.0,0.0,0.0,29707.42,0,0
PAYMENT,12628.02,20560.0,7931.98,0.0,0.0,20,0
CASH_IN,247905.94,8155674.0,8403580.0,380544.66,132638.73,23,0
CASH_IN,62726.95,531.0,63257.95,6560722.5,6657354.5,19,0
PAYMENT,29643.11,0.0,0.0,0.0,0.0,19,0
CASH_OUT,168164.42,805752.0,637587.56,869140.0,1037304.44,20,0
PAYMENT,5037.63,147353.0,142315.38,0.0,0.0,13,0
CASH_IN,264843.34,20777.0,285620.34,12279.47,0.0,16,0
PAYMENT,317.19,118237.29,117920.1,0.0,0.0,19,0
CASH_IN,138543.81,70012.48,208556.31,997591.2,859047.3,18,0
CASH_OUT,125580.86,1058.0,0.0,430515.56,556096.44,10,0
CASH_OUT,362573.4,417909.0,55335.6,145179.61,507753.0,15,0
CASH_OUT,216552.14,98.0,0.0,2726830.5,2943382.5,15,0
CASH_IN,46192.87,158.0,46350.87,112598.96,66406.09,18,0
CASH_OUT,67615.98,0.0,0.0,565162.44,632778.44,18,0
PAYMENT,9180.69,641028.4,631847.7,0.0,0.0,9,0
CASH_OUT,115483.39,0.0,0.0,15304123.0,15419606.0,20,0
CASH_OUT,154646.31,0.0,0.0,155080.73,309727.06,10,0
PAYMENT,794.29,20247.0,19452.71,0.0,0.0,1,0
PAYMENT,4248.0,0.0,0.0,0.0,0.0,16,0
PAYMENT,12588.67,0.0,0.0,0.0,0.0,15,0
PAYMENT,21178.68,71710.0,50531.32,0.0,0.0,12,0
CASH_OUT,378139.53,0.0,0.0,2296682.8,2674822.2,12,0
PAYMENT,11023.63,0.0,0.0,0.0,0.0,10,0
PAYMENT,4486.62,99032.0,94545.38,0.0,0.0,14,0
PAYMENT,11796.76,3658.0,0.0,0.0,0.0,9,0
PAYMENT,8735.57,0.0,0.0,0.0,0.0,22,0
PAYMENT,13788.75,33092.0,19303.25,0.0,0.0,18,0
CASH_IN,11504.07,6110083.0,6121587.0,346800.97,335296.9,14,0
PAYMENT,16840.7,11614.0,0.0,0.0,0.0,21,0
CASH_OUT,13257.75,0.0,0.0,1085932.2,1099190.0,20,0
CASH_IN,427138.62,5744169.5,6171308.0,7009793.5,6582655.0,19,0
PAYMENT,1208.83,25918.0,24709.17,0.0,0.0,19,0
PAYMENT,6275.01,117728.0,111452.99,0.0,0.0,10,0
CASH_OUT,121664.74,49578.0,0.0,10245.08,131909.81,13,0
CASH_OUT,106459.98,72621.0,0.0,187930.38,294390.38,19,0
CASH_IN,255303.98,479159.94,734463.94,1341052.1,1085748.1,13,0
CASH_OUT,254840.27,108297.24,0.0,1398300.5,1653140.8,21,0
CASH_IN,91846.0,86648.0,178494.0,1119087.2,1025265.2,19,0
PAYMENT,950.23,793.0,0.0,0.0,0.0,22,0
CASH_IN,2569.22,9593697.0,9596267.0,1228250.6,1225681.5,19,0
PAYMENT,24583.51,10196.0,0.0,0.0,0.0,19,0
PAYMENT,13286.16,0.0,0.0,0.0,0.0,10,0
CASH_IN,144757.33,713393.44,858150.8,655340.6,510583.3,12,0
CASH_OUT,62902.24,45156.0,0.0,0.0,62902.24,11,0
CASH_IN,261162.62,997771.4,1258934.0,781705.9,520543.28,12,0
CASH_IN,45637.64,43747.0,89384.64,125.0,0.0,12,0
CASH_IN,78177.03,3252370.0,3330547.0,1933011.9,1854834.9,10,0
CASH_OUT,80813.28,5381.0,0.0,0.0,80813.28,20,0
CASH_IN,429928.6,0.0,429928.6,558986.44,129057.83,14,0
CASH_OUT,201175.77,343719.2,142543.42,1477071.0,1678246.8,16,0
CASH_OUT,112220.19,0.0,0.0,1218415.8,1330636.0,18,0
CASH_OUT,45527.47,10340.0,0.0,795628.2,841155.6,20,0
CASH_IN,294447.94,26351324.0,26645772.0,612108.7,378302.3,9,0
CASH_IN,51548.65,6331392.5,6382941.0,221154.81,169606.17,15,0
CASH_IN,25003.49,4171076.5,4196080.0,274804.97,249801.48,14,0
PAYMENT,13780.73,0.0,0.0,0.0,0.0,21,0
PAYMENT,28600.94,0.0,0.0,0.0,0.0,14,0
TRANSFER,1086409.8,0.0,0.0,9406817.0,11159990.0,16,0
TRANSFER,538785.0,9342.0,0.0,2242485.5,2781270.5,18,0
CASH_OUT,131761.38,102703.0,0.0,438399.7,2026106.2,17,0
PAYMENT,10655.4,99410.79,88755.39,0.0,0.0,22,0
PAYMENT,17407.75,6127.91,0.0,0.0,0.0,19,0
PAYMENT,7916.99,51754.0,43837.01,0.0,0.0,22,0
CASH_OUT,164255.78,38176.0,0.0,71521.58,235777.36,19,0
CASH_IN,197121.05,5462843.5,5659964.5,347419.56,150298.52,13,0
PAYMENT,4274.54,0.0,0.0,0.0,0.0,10,0
CASH_OUT,90170.54,0.0,0.0,3629848.8,4569193.5,12,0
CASH_IN,88864.84,1473109.9,1561974.6,583920.2,495055.38,15,0
CASH_OUT,149070.84,13688.0,0.0,0.0,149070.84,17,0
CASH_IN,56927.9,16032771.0,16089699.0,488505.66,431577.78,18,0
CASH_IN,151802.45,625321.75,777124.2,1380627.4,1131595.9,13,0
PAYMENT,487.19,3402.0,2914.81,0.0,0.0,18,0
CASH_IN,216375.11,189010.06,405385.2,217716.69,1341.56,21,0
PAYMENT,31471.87,561450.56,529978.7,0.0,0.0,15,0
CASH_OUT,177792.92,0.0,0.0,1629360.5,1807153.5,10,0
CASH_OUT,139663.08,10105.88,0.0,770226.0,909889.1,23,0
CASH_OUT,235153.94,0.0,0.0,2911511.2,3146665.0,15,0
PAYMENT,10965.83,26866.0,15900.17,0.0,0.0,10,0
PAYMENT,728.89,0.0,0.0,0.0,0.0,20,0
TRANSFER,2451160.5,0.0,0.0,3404263.5,5855424.0,20,0
CASH_IN,66235.5,69413.0,135648.5,0.0,0.0,19,0
PAYMENT,5779.39,22114.0,16334.61,0.0,0.0,20,0
CASH_OUT,415315.2,46385.0,0.0,0.0,415315.2,15,0
PAYMENT,8181.93,0.0,0.0,0.0,0.0,20,0
CASH_OUT,82273.51,0.0,0.0,175069.3,257342.8,14,0
CASH_IN,36825.55,4826534.0,4863360.0,3393939.0,3357113.5,22,0
CASH_OUT,386620.75,0.0,0.0,2936776.8,3323397.5,15,0
PAYMENT,11376.17,10744.37,0.0,0.0,0.0,15,0
CASH_IN,257294.12,20154.0,277448.12,1473481.1,1216187.0,11,0
PAYMENT,3971.59,10286.0,6314.41,0.0,0.0,12,0
CASH_OUT,194343.44,63080.0,0.0,792569.4,986912.8,18,0
PAYMENT,4641.15,3961.37,0.0,0.0,0.0,13,0
CASH_IN,477576.84,51988.0,529564.8,0.0,0.0,11,0
